Launch_Tag,Launch_JD,Launch_Date,LV_Type,Variant,Flight_ID,Flight,Mission,FlightCode,Platform,Launch_Site,Launch_Pad,Ascent_Site,Ascent_Pad,Apogee,Apoflag,Range,RangeFlag,Dest,OrbPay,Agency,LaunchCode,FailCode,Group,Category,LTCite,Cite,Notes,Simple_Orbit,Launch_Vehicle_Family,Launch_Vehicle_Simplified,State,Country,Launch_Site_Parent,Launch_Site_Name,Payload_Mass,Orbit_Canonical_Date,Perigee,Inc,OpOrbit,First_Simple_Payload_Category,First_Payload_Class,General_Launch_Payload_Type
1972-049,2441499.29,1972-06-30,Vostok 8A92M,-,7801421-333,Meteor,Meteor-MV No. 26,-,-,NIIP-53,LC41/1,-,-,902.0, ,    -, ,-,1.28,RVSN,OS,-,G,Sat LEO O,PL-WWW,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1280.0,1972-08-08,888.0,81.22,LEO/I,Observation,D,Eastern Military
1972-051,2441504.94,1972-07-06,Voskhod 11A57,-,7702423-246,Kosmos-499,Zenit-4M,-,-,NIIP-5,LC31,-,-,249.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1972-07-08,187.0,51.75,LLEO/I,Observation,D,Eastern Military
1972-055,2441512.1,1972-07-13,Soyuz 11A511M,-,Kh15000-002,Kosmos-502,Zenit-4MT,-,-,NIIP-53,LC43/4,-,-,263.0, ,    -, ,-,6.68,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1972-07-15,200.0,65.4,LLEO/I,Observation,D,Eastern Military
1972-056,2441518.07,1972-07-19,Voskhod 11A57,-,78033  -267,Kosmos-503,Zenit-4M,-,-,NIIP-53,LC43/3,-,-,264.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1972-07-21,186.0,65.43,LLEO/I,Observation,D,Eastern Military
1972-059,2441526.93,1972-07-28,Voskhod 11A57,-,7702421-143,Kosmos-512,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,271.0, ,    -, ,-,5.4,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1972-07-30,202.0,65.38,LLEO/I,Observation,D,Eastern Military
1972-060,2441531.84,1972-08-02,Voskhod 11A57,-,78033  -266,Kosmos-513,Zenit-4M,-,-,NIIP-5,LC31,-,-,311.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1972-08-04,173.0,64.97,LLEO/I,Observation,D,Eastern Military
1972-063,2441547.92,1972-08-18,Voskhod 11A57,-,7702424-718,Kosmos-515,Zenit-4MK,-,-,NIIP-53,LC43/4,-,-,305.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1972-08-20,204.0,72.9,LLEO/I,Observation,D,Eastern Military
1972-067,2441559.85,1972-08-30,Voskhod 11A57,-,7702421-144,Kosmos-517,Zenit-2M,-,-,NIIP-5,LC31,-,-,286.0, ,    -, ,-,5.4,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1972-09-01,201.0,64.98,LLEO/I,Observation,D,Eastern Military
1972-F05,2441562.95,1972-09-02,Voskhod 11A57,-,78033-  271,-,Zenit-4M,-,-,NIIP-53,LC43/4,-,-,,?,    -, ,-,5.98,RVSN,OF,S2G,G,Sat LEO O,AK15,AVMNLJ,Steering oscillations,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,,,,,,,,Eastern Government
1972-070,2441575.9,1972-09-15,Voskhod 11A57,-,78033-  156,Kosmos-518,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,304.0, ,    -, ,-,6.03,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2830.0,1972-09-17,201.0,72.83,LLEO/I,Observation,D,Eastern Military
1972-071,2441576.85,1972-09-16,Voskhod 11A57,-,78033  -268,Kosmos-519,Zenit-4M,-,-,NIIP-5,LC31,-,-,358.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1972-09-18,205.0,71.34,LLEO/I,Observation,D,Eastern Military
1972-077,2441595.0,1972-10-04,Voskhod 11A57,-,78033-  272,Kosmos-522,Zenit-4M,-,-,NIIP-53,LC41/1,-,-,314.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1972-10-07,204.0,72.84,LLEO/I,Observation,D,Eastern Military
1972-083,2441609.0,1972-10-18,Voskhod 11A57,-,76043-  161,Kosmos-525,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,268.0, ,    -, ,-,6.03,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2830.0,1972-10-20,203.0,65.4,LLEO/I,Observation,D,Eastern Military
1972-085,2441617.42,1972-10-26,Vostok 8A92M,-,Kh15000-006,Meteor,Meteor-M  No. 25,-,-,NIIP-53,LC43/4,-,-,890.0, ,    -, ,-,1.28,RVSN,OS,-,G,Sat LEO O,PL-WWW,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1280.0,1972-11-25,864.0,81.25,LEO/I,Observation,D,Eastern Military
1972-086,2441622.06,1972-10-31,Voskhod 11A57,-,78033-  729,Kosmos-527,Zenit-4MK,-,-,NIIP-53,LC43/4,-,-,276.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1972-11-03,178.0,65.41,LLEO/I,Observation,D,Eastern Military
1972-093,2441646.88,1972-11-25,Voskhod 11A57,-,78033  -157,Kosmos-537,Zenit-2M,-,-,NIIP-5,LC31,-,-,302.0, ,    -, ,-,5.4,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1972-11-27,202.0,64.95,LLEO/I,Observation,D,Eastern Military
1972-099,2441666.07,1972-12-14,Voskhod 11A57,-,76043-  274,Kosmos-538,Zenit-4M,-,-,NIIP-53,LC43/4,-,-,281.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1972-12-16,183.0,65.44,LLEO/I,Observation,D,Eastern Military
1972-105,2441678.94,1972-12-27,Soyuz 11A511M,-,S 15000-003,Kosmos-541,Zenit-4MT,-,-,NIIP-53,LC41/1,-,-,346.0, ,    -, ,-,6.68,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1972-12-29,216.0,81.33,LLEO/I,Observation,D,Eastern Military
1972-106,2441679.96,1972-12-28,Vostok 8A92M,-,S 15000-012,Kosmos-542,Tselina-D,-,-,NIIP-53,LC43/4,-,-,640.0, ,    -, ,-,1.75,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1750.0,1973-01-27,524.0,81.22,LLEO/I,Observation,D,Eastern Military
1973-002,2441693.92,1973-01-11,Voskhod 11A57,-,78033  -270,Kosmos-543,Zenit-4M,-,-,NIIP-5,LC31,-,-,302.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1973-01-13,174.0,64.97,LLEO/I,Observation,D,Eastern Military
1973-006,2441714.85,1973-02-01,Voskhod 11A57,-,78033  -159,Kosmos-547,Zenit-2M,-,-,NIIP-5,LC31,-,-,306.0, ,    -, ,-,5.4,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1973-02-03,204.0,64.95,LLEO/I,Observation,D,Eastern Military
1973-008,2441722.05,1973-02-08,Voskhod 11A57,-,7801422-237,Kosmos-548,Zenit-4M,-,-,NIIP-53,LC43/4,-,-,298.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-02-10,204.0,65.38,LLEO/I,Observation,D,Eastern Military
1973-011,2441743.03,1973-03-01,Voskhod 11A57,-,78033-  730,Kosmos-550,Zenit-4MK,-,-,NIIP-53,LC41/1,-,-,301.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-03-04,184.0,65.41,LLEO/I,Observation,D,Eastern Military
1973-012,2441747.89,1973-03-06,Voskhod 11A57,-,7702423-249,Kosmos-551,Zenit-4M,-,-,NIIP-5,LC31,-,-,292.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1973-03-08,173.0,65.01,LLEO/I,Observation,D,Eastern Military
1973-015,2441761.97,1973-03-20,Vostok 8A92M,-,7702421-335,Meteor,Meteor-M  No. 29,-,-,NIIP-53,LC41/1,-,-,890.0, ,    -, ,-,1.28,RVSN,OS,-,G,Sat LEO O,PL-WWW,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1280.0,1973-04-19,871.0,81.25,LEO/I,Observation,D,Eastern Military
1973-016,2441763.92,1973-03-22,Voskhod 11A57,-,78033-  158,Kosmos-552,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,308.0, ,    -, ,-,6.03,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2830.0,1973-03-24,203.0,72.87,LLEO/I,Observation,D,Eastern Military
1973-021,2441791.87,1973-04-19,Voskhod 11A57,-,76043  -733,Kosmos-554,Zenit-4MK,-,-,NIIP-53,LC43/4,-,-,378.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-04-26,169.0,72.85,LLEO/I,Observation,D,Eastern Military
1973-024,2441797.95,1973-04-25,Voskhod 11A57,-,77019  -173,Kosmos-555,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,227.0, ,    -, ,-,6.03,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2830.0,1973-04-28,212.0,81.33,LLEO/I,Observation,D,Eastern Military
1973-025,2441807.79,1973-05-05,Voskhod 11A57,-,77019  -751,Kosmos-556,Zenit-4MK,-,-,NIIP-53,LC41/1,-,-,260.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-05-08,211.0,81.32,LLEO/I,Observation,D,Eastern Military
1973-030,2441820.96,1973-05-18,Soyuz-U,-,76043  -731,Kosmos-559,Zenit-4MK,-,-,NIIP-53,LC43/3,-,-,321.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,NK0709-36,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-05-20,203.0,65.41,LLEO/I,Observation,D,Eastern Military
1973-031,2441825.94,1973-05-23,Voskhod 11A57,-,7702423-248,Kosmos-560,Zenit-4M,-,-,NIIP-53,LC43/4,-,-,307.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-05-25,179.0,72.84,LLEO/I,Observation,D,Eastern Military
1973-033,2441828.06,1973-05-25,Voskhod 11A57,-,78033  -160,Kosmos-561,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,293.0, ,    -, ,-,6.03,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2830.0,1973-05-27,204.0,65.41,LLEO/I,Observation,D,Eastern Military
1973-034,2441831.93,1973-05-29,Vostok 8A92M,-,7702421-335? (336?),Meteor,Meteor-M  No. 27,-,-,NIIP-53,LC41/1,-,-,896.0, ,    -, ,-,1.28,RVSN,OS,-,G,Sat LEO O,PL-WWW,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1280.0,1973-06-28,850.0,81.22,LEO/I,Observation,D,Eastern Military
1973-036,2441839.98,1973-06-06,Voskhod 11A57,-,7801422-241,Kosmos-563,Zenit-4M,-,-,NIIP-53,LC43/4,-,-,289.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-06-08,176.0,65.4,LLEO/I,Observation,D,Eastern Military
1973-038,2441843.92,1973-06-10,Voskhod 11A57,-,7702423-251,Kosmos-572,Zenit-4M,-,-,NIIP-5,LC1,-,-,280.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1973-06-12,174.0,51.76,LLEO/I,Observation,D,Eastern Military
1973-041,2441848.75,1973-06-15,Soyuz 11A511,-,S 15000-027,Kosmos-573,Soyuz 7K-T No. 36,-,-,NIIP-5,LC1,-,-,308.0, ,    -, ,-,6.8,RVSN,OS,-,G,Sat LEO O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2850.0,1973-06-16,192.0,51.57,LLEO/I,Other,C,Eastern Government
1973-043,2441855.06,1973-06-21,Voskhod 11A57,-,77019  -176,Kosmos-575,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,269.0, ,    -, ,-,5.4,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-06-23,203.0,65.42,LLEO/I,Observation,D,Eastern Military
1973-044,2441860.99,1973-06-27,Soyuz 11A511M,-,Kh15000-004,Kosmos-576,Zenit-4MT,-,-,NIIP-53,LC41/1,-,-,330.0, ,    -, ,-,6.68,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-06-29,202.0,72.86,LLEO/I,Observation,D,Eastern Military
1973-F05,2441867.96,1973-07-04,Voskhod 11A57,-,7801422-243,-,Zenit-4M,-,-,NIIP-53,LC43/3,-,-,,?,    -, ,-,5.69,RVSN,OF,S2G,G,Sat LEO O,AK15,AVMNLJ,"Circuit design error, pitch",LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,,,,,,,,Eastern Government
1973-048,2441888.98,1973-07-25,Voskhod 11A57,-,7702423-254,Kosmos-577,Zenit-4M,-,-,NIIP-53,LC43/4,-,-,308.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-07-27,174.0,65.42,LLEO/I,Observation,D,Eastern Military
1973-051,2441896.08,1973-08-01,Voskhod 11A57,-,77019  -174,Kosmos-578,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,285.0, ,    -, ,-,5.4,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-08-04,201.0,65.4,LLEO/I,Observation,D,Eastern Military
1973-055,2441916.02,1973-08-21,Voskhod 11A57,-,78033  -265,Kosmos-579,Zenit-4M,-,-,NIIP-53,LC41/1,-,-,290.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-08-23,168.0,65.42,LLEO/I,Observation,D,Eastern Military
1973-059,2441918.96,1973-08-24,Voskhod 11A57,-,76043  -273,Kosmos-581,Zenit-4M,-,-,NIIP-5,LC1,-,-,284.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1973-08-26,172.0,51.61,LLEO/I,Observation,D,Eastern Military
1973-062,2441924.94,1973-08-30,Voskhod 11A57,-,76043  -162,Kosmos-583,Zenit-2M,-,-,NIIP-5,LC1,-,-,297.0, ,    -, ,-,5.4,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1973-09-01,203.0,64.92,LLEO/I,Observation,D,Eastern Military
1973-063,2441931.94,1973-09-06,Voskhod 11A57,-,77019  -285,Kosmos-584,Zenit-4M,-,-,NIIP-53,LC41/1,-,-,333.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-09-09,204.0,72.85,LLEO/I,Observation,D,Eastern Military
1973-066,2441947.05,1973-09-21,Soyuz-U,-,76043  -732,Kosmos-587,Zenit-4MK,-,-,NIIP-53,LC43/3,-,-,298.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-09-23,204.0,65.43,LLEO/I,Observation,D,Eastern Military
1973-067,2441953.01,1973-09-27,Soyuz 11A511,-,S 15000-026,Soyuz-12,Soyuz 7K-T No. 37,-,-,NIIP-5,LC1,-,-,341.0, ,    -, ,-,6.8,RVSN,OS,-,G,Sat LEO O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2850.0,1973-09-28,329.0,51.58,LLEO/I,Other,C,Eastern Government
1973-070,2441959.04,1973-10-03,Voskhod 11A57,-,7702421-145,Kosmos-596,Zenit-2M,-,-,NIIP-53,LC41/1,-,-,284.0, ,    -, ,-,6.03,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-10-05,204.0,65.41,LLEO/I,Observation,D,Eastern Military
1973-071,2441962.02,1973-10-06,Voskhod 11A57,-,76043  -736,Kosmos-597,Zenit-4MK,-,-,NIIP-53,LC41/1,-,-,250.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-10-08,206.0,65.42,LLEO/I,Observation,D,Eastern Military
1973-072,2441965.95,1973-10-10,Voskhod 11A57,-,77019  -286,Kosmos-598,Zenit-4M,-,-,NIIP-53,LC41/1,-,-,241.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-10-13,207.0,72.84,LLEO/I,Observation,D,Eastern Military
1973-073,2441970.86,1973-10-15,Voskhod 11A57,-,77019  -175,Kosmos-599,Zenit-2M,-,-,NIIP-5,LC1,-,-,276.0, ,    -, ,-,5.4,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1973-10-17,202.0,64.95,LLEO/I,Observation,D,Eastern Military
1973-074,2441972.0,1973-10-16,Voskhod 11A57,-,77019  -288,Kosmos-600,Zenit-4M,-,-,NIIP-53,LC43/4,-,-,337.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-10-18,204.0,72.84,LLEO/I,Observation,D,Eastern Military
1973-077,2441975.93,1973-10-20,Voskhod 11A57,-,76019  -752,Kosmos-602,Zenit-4MK,-,-,NIIP-53,LC43/4,-,-,309.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-10-22,169.0,72.86,LLEO/I,Observation,D,Eastern Military
1973-079,2441982.97,1973-10-27,Voskhod 11A57,-,77019  -287,Kosmos-603,Zenit-4M,-,-,NIIP-53,LC41/1,-,-,355.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-10-29,203.0,72.87,LLEO/I,Observation,D,Eastern Military
1973-080,2441985.08,1973-10-29,Vostok 8A92M,-,M 15000-020,Kosmos-604,Tselina-D,-,-,NIIP-53,LC43/4,-,-,637.0, ,    -, ,-,1.75,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1750.0,1973-11-29,609.0,81.22,LEO/I,Observation,D,Eastern Military
1973-083,2441987.27,1973-10-31,Soyuz-U,-,A 15000-004,Kosmos-605,Bion No. 1,-,-,NIIP-53,LC43/3,-,-,397.0, ,    -, ,-,6.26,RVSN,OS,-,G,Sat LEO O,NK96-26-34,NK9909-68,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2040.0,1973-11-07,212.0,62.81,LLEO/I,Science,C,Eastern Government
1973-087,2441997.03,1973-11-10,Voskhod 11A57,-,76029  -758,Kosmos-607,Zenit-4MK,-,-,NIIP-53,LC43/4,-,-,336.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-11-12,204.0,72.83,LLEO/I,Observation,D,Eastern Military
1973-092,2442007.92,1973-11-21,Voskhod 11A57,-,77019  -177,Kosmos-609,Zenit-4M,-,-,NIIP-5,LC1,-,-,338.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1973-11-23,173.0,69.94,LLEO/I,Observation,D,Eastern Military
1973-095,2442014.99,1973-11-28,Voskhod 11A57,-,76029  -759,Kosmos-612,Zenit-4MK,-,-,NIIP-53,LC43/4,-,-,345.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-11-30,203.0,72.84,LLEO/I,Observation,D,Eastern Military
1973-096,2442016.72,1973-11-30,Soyuz 11A511,-,S 15000-029,Kosmos-613,Soyuz 7K-T No. 34A,-,-,NIIP-5,LC1,-,-,383.0, ,    -, ,-,6.8,RVSN,OS,-,G,Sat LEO O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2850.0,1973-12-31,251.0,51.59,LLEO/I,Other,C,Eastern Government
1973-102,2442034.0,1973-12-17,Soyuz 11A511M,-,76043  -825,Kosmos-616,Zenit-4MT,-,-,NIIP-53,LC41/1,-,-,330.0, ,    -, ,-,6.68,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1973-12-19,204.0,72.86,LLEO/I,Observation,D,Eastern Military
1973-103,2442035.0,1973-12-18,Soyuz 11A511,-,S 15000-028,Soyuz-13,Soyuz 7K-T No. 33,-,-,NIIP-5,LC1,-,-,253.0, ,    -, ,-,6.8,RVSN,OS,-,G,Sat LEO O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2850.0,1973-12-20,221.0,51.57,LLEO/I,Other,C,Eastern Government
1973-105,2442038.02,1973-12-21,Voskhod 11A57,-,76029  -755,Kosmos-625,Zenit-4MK,-,-,NIIP-53,LC43/4,-,-,341.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1973-12-23,203.0,72.84,LLEO/I,Observation,D,Eastern Military
1974-003,2442072.13,1974-01-24,Voskhod 11A57,-,77019  -178,Kosmos-629,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,287.0, ,    -, ,-,6.03,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1974-01-26,196.0,62.81,LLEO/I,Observation,D,Eastern Military
1974-004,2442077.96,1974-01-30,Voskhod 11A57,-,78033  -735,Kosmos-630,Zenit-4MK,-,-,NIIP-53,LC43/4,-,-,344.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2310.0,1974-02-02,201.0,72.84,LLEO/I,Observation,D,Eastern Military
1974-006,2442090.87,1974-02-12,Voskhod 11A57,-,77019  -290,Kosmos-632,Zenit-4M,-,-,NIIP-5,LC31,-,-,303.0, ,    -, ,-,6.0,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1974-02-14,175.0,65.0,LLEO/I,Observation,D,Eastern Military
1974-011,2442111.98,1974-03-05,Vostok 8A92M,-,76043  -350,Meteor,Meteor-M  No. 30,-,-,NIIP-53,LC43/4,-,-,893.0, ,    -, ,-,1.28,RVSN,OS,-,G,Sat LEO O,PL-WWW,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1280.0,1974-04-05,829.0,81.24,LEO/I,Observation,D,Eastern Military
1974-014,2442120.94,1974-03-14,Voskhod 11A57,-,78031  -191,Kosmos-635,Zenit-2M,-,-,NIIP-53,LC43/4,-,-,323.0, ,    -, ,-,6.03,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2830.0,1974-03-16,202.0,72.83,LLEO/I,Observation,D,Eastern Military
1974-016,2442126.85,1974-03-20,Soyuz-U,-,A 15000-006,Kosmos-636,Zenit-4MK,-,-,NIIP-5,LC31,-,-,304.0, ,    -, ,-,6.01,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2310.0,1974-03-24,170.0,65.02,LLEO/I,Observation,D,Eastern Military
1974-018,2442140.81,1974-04-03,Soyuz-U,-,A 15000-009,Kosmos-638,Soyuz 7K-TM No. 71-EPSA,-,-,NIIP-5,LC31,-,-,317.0, ,    -, ,-,6.8,RVSN,OS,-,G,Sat LEO O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2850.0,1974-04-05,188.0,51.78,LLEO/I,Other,C,Eastern Government
