JCAT,Satcat,Launch_Tag,Piece,Type,Name,PLName,Launch_Date,Parent,Separation_Date,Primary,Decay_Date,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,Orbit_Canonical_Date,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames,Simple_Orbit,Country,Payload_Name,Payload_Program,Payload_Class,Payload_Category,Payload_Discipline,Payload_Result,Payload_Comment,Simple_Payload_Category,LV_Type,Agency,Launch_Site,Launch_Pad,Launch_Vehicle_Family,Launch_Vehicle_Simplified,Launch_Site_Parent,Launch_Site_Name,Launch_State,Launch_Country,Launch_Year
S42032,42032,2017-008,2017-008CN,P           ,Flock 3p-47,Dove 1027,2017-02-15,S42052,2017-02-15,Earth,2023-01-16,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,494.0, ,504.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 47,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42033,42033,2017-008,2017-008CP,P           ,Flock 3p-44,Dove 1019,2017-02-15,S42052,2017-02-15,Earth,2023-02-28,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,494.0, ,504.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 44,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42034,42034,2017-008,2017-008CQ,P           ,Flock 3p-64,Dove 100A,2017-02-15,S42052,2017-02-15,Earth,2023-01-20,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,494.0, ,504.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 64,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42035,42035,2017-008,2017-008CR,P           ,Flock 3p-63,Dove 1015,2017-02-15,S42052,2017-02-15,Earth,2023-01-28,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,494.0, ,503.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 63,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42036,42036,2017-008,2017-008CS,P           ,Flock 3p-62,Dove 1046,2017-02-15,S42052,2017-02-15,Earth,2022-12-28,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,494.0, ,504.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 62,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42037,42037,2017-008,2017-008CT,P           ,Flock 3p-38,Dove 1036,2017-02-15,S42052,2017-02-15,Earth,2023-01-10,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,494.0, ,504.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 38,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42038,42038,2017-008,2017-008CU,P           ,Flock 3p-39,Dove 103E,2017-02-15,S42052,2017-02-15,Earth,2023-02-07,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,494.0, ,503.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 39,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42039,42039,2017-008,2017-008CV,P           ,Flock 3p-15,Dove 101D,2017-02-15,S42052,2017-02-15,Earth,2023-01-16,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-02-24,495.0, ,502.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 15,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42040,42040,2017-008,2017-008CW,P           ,Flock 3p-13,Dove 1016,2017-02-15,S42052,2017-02-15,Earth,2022-12-28,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-02-24,495.0, ,502.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 13,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42041,42041,2017-008,2017-008CX,P           ,Flock 3p-55,Dove 1008,2017-02-15,S42052,2017-02-15,Earth,2023-01-27,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,494.0, ,503.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 55,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42042,42042,2017-008,2017-008CY,P           ,Flock 3p-56,Dove 100F,2017-02-15,S42052,2017-02-15,Earth,2022-12-28,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,494.0, ,503.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 56,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42043,42043,2017-008,2017-008CZ,P           ,Flock 3p-81,Dove 0F25,2017-02-15,S42052,2017-02-15,Earth,2023-02-07,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-09,494.0, ,506.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 81,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42044,42044,2017-008,2017-008DA,P           ,Flock 3p-87,Dove 0F31,2017-02-15,S42052,2017-02-15,Earth,2023-02-28,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-09,494.0, ,506.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 87,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42045,42045,2017-008,2017-008DB,P           ,Flock 3p-29,Dove 1033,2017-02-15,S42052,2017-02-15,Earth,2022-12-21,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-02-21,496.0, ,508.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 29,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42046,42046,2017-008,2017-008DC,P           ,Flock 3p-82,Dove 0F41,2017-02-15,S42052,2017-02-15,Earth,2022-12-22,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-09,494.0, ,506.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 82,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42047,42047,2017-008,2017-008DD,P           ,Flock 3p-78,Dove 0F51,2017-02-15,S42052,2017-02-15,Earth,2022-12-04,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-09,494.0, ,507.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 78,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42048,42048,2017-008,2017-008DE,P           ,Flock 3p-74,Dove 0F22,2017-02-15,S42052,2017-02-15,Earth,2023-03-29,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-09,494.0, ,506.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 74,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42049,42049,2017-008,2017-008DF,P           ,Flock 3p-31,Dove 1032,2017-02-15,S42052,2017-02-15,Earth,2023-02-28,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-09,494.0, ,506.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 31,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42050,42050,2017-008,2017-008DG,P           ,Flock 3p-83,Dove 0F3F,2017-02-15,S42052,2017-02-15,Earth,2023-02-07,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-09,494.0, ,507.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 83,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42051,42051,2017-008,2017-008DH,P           ,Flock 3p-72,Dove 0F11,2017-02-15,S42052,2017-02-15,Earth,2023-01-19,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-03-01,495.0, ,506.0, ,97.51, ,LLEO/S,-,-,SSO,United States,Flock 3 P 72,Flock-3,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,FLP,PSLV,PSLV,Sriharikota,,IN,India,2017
S42850,42850,2017-042,2017-042AB,P           ,Flock 2k-3,Dove 0F21,2017-07-14,A08661,2017-07-14,Earth,2022-05-31,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,461.0, ,476.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 3,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42851,42851,2017-042,2017-042AC,P           ,Flock 2k-4,Dove 0F24,2017-07-14,A08661,2017-07-14,Earth,2022-05-17,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,461.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 4,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42852,42852,2017-042,2017-042AD,P           ,Flock 2k-1,Dove 0F1A,2017-07-14,A08661,2017-07-14,Earth,2022-03-17,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,461.0, ,476.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 1,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42853,42853,2017-042,2017-042AE,P           ,Flock 2k-2,Dove 0F1E,2017-07-14,A08661,2017-07-14,Earth,2022-05-21,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,461.0, ,476.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 2,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42854,42854,2017-042,2017-042AF,P           ,Flock 2k-47,Dove 1043,2017-07-14,A08661,2017-07-14,Earth,2022-04-27,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,457.0, ,474.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 47,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42855,42855,2017-042,2017-042AG,P           ,Flock 2k-48,Dove 101C,2017-07-14,A08661,2017-07-14,Earth,2022-04-06,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,457.0, ,474.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 48,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42856,42856,2017-042,2017-042AH,P           ,Flock 2k-45,Dove 100D,2017-07-14,A08661,2017-07-14,Earth,2022-06-23,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,457.0, ,474.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 45,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42857,42857,2017-042,2017-042AJ,P           ,Flock 2k-24,Dove 0F4F,2017-07-14,A08661,2017-07-14,Earth,2022-03-29,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,459.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 24,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42858,42858,2017-042,2017-042AK,P           ,Flock 2k-46,Dove 103F,2017-07-14,A08661,2017-07-14,Earth,2022-04-16,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,457.0, ,474.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 46,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42859,42859,2017-042,2017-042AL,P           ,Flock 2k-23,Dove 0F4B,2017-07-14,A08661,2017-07-14,Earth,2022-04-13,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,460.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 23,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42860,42860,2017-042,2017-042AM,P           ,Flock 2k-21,Dove 0F49,2017-07-14,A08661,2017-07-14,Earth,2022-06-06,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,460.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 21,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42861,42861,2017-042,2017-042AN,P           ,Flock 2k-22,Dove 0F4A,2017-07-14,A08661,2017-07-14,Earth,2022-01-25,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,460.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 22,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42862,42862,2017-042,2017-042AP,P           ,Flock 2k-7,Dove 0F2B,2017-07-14,A08661,2017-07-14,Earth,2022-06-15,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,461.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 7,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42863,42863,2017-042,2017-042AQ,P           ,Flock 2k-8,Dove 0F2D,2017-07-14,A08661,2017-07-14,Earth,2022-03-25,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,461.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 8,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42864,42864,2017-042,2017-042AR,P           ,Flock 2k-5,Dove 0F29,2017-07-14,A08661,2017-07-14,Earth,2022-04-07,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,461.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 5,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42865,42865,2017-042,2017-042AS,P           ,Flock 2k-40,Dove 1053,2017-07-14,A08661,2017-07-14,Earth,2022-08-28,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,474.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 40,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42866,42866,2017-042,2017-042AT,P           ,Flock 2k-39,Dove 1052,2017-07-14,A08661,2017-07-14,Earth,2022-08-21,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 39,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42867,42867,2017-042,2017-042AU,P           ,Flock 2k-37,Dove 1050,2017-07-14,A08661,2017-07-14,Earth,2022-06-13,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 37,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42868,42868,2017-042,2017-042AV,P           ,Flock 2k-38,Dove 1051,2017-07-14,A08661,2017-07-14,Earth,2022-04-02,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 38,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42869,42869,2017-042,2017-042AW,P           ,Flock 2k-31,Dove 104A,2017-07-14,A08661,2017-07-14,Earth,2022-05-27,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,459.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 31,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42870,42870,2017-042,2017-042AX,P           ,Flock 2k-32,Dove 104B,2017-07-14,A08661,2017-07-14,Earth,2022-08-19,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 32,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42871,42871,2017-042,2017-042AY,P           ,Flock 2k-29,Dove 1048,2017-07-14,A08661,2017-07-14,Earth,2022-06-25,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,459.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 29,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42872,42872,2017-042,2017-042AZ,P           ,Flock 2k-30,Dove 1049,2017-07-14,A08661,2017-07-14,Earth,2022-07-07,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,459.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 30,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42873,42873,2017-042,2017-042BA,P           ,Flock 2k-44,Dove 1020,2017-07-14,A08661,2017-07-14,Earth,2022-05-17,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,457.0, ,474.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 44,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42874,42874,2017-042,2017-042BB,P           ,Flock 2k-43,Dove 1056,2017-07-14,A08661,2017-07-14,Earth,2022-09-19,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,474.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 43,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42875,42875,2017-042,2017-042BC,P           ,Flock 2k-41,Dove 1054,2017-07-14,A08661,2017-07-14,Earth,2022-05-31,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,474.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 41,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42876,42876,2017-042,2017-042BD,P           ,Flock 2k-36,Dove 104F,2017-07-14,A08661,2017-07-14,Earth,2022-03-22,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 36,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42877,42877,2017-042,2017-042BE,P           ,Flock 2k-35,Dove 104E,2017-07-14,A08661,2017-07-14,Earth,2022-06-17,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 35,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42878,42878,2017-042,2017-042BF,P           ,Flock 2k-34,Dove 104D,2017-07-14,A08661,2017-07-14,Earth,2022-04-04,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 34,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42879,42879,2017-042,2017-042BG,P           ,Flock 2k-33,Dove 104C,2017-07-14,A08661,2017-07-14,Earth,2022-01-14,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,458.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 33,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
S42880,42880,2017-042,2017-042BH,P           ,Flock 2k-28,Dove 1047,2017-07-14,A08661,2017-07-14,Earth,2022-07-11,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2017-07-16,459.0, ,475.0, ,97.0, ,LLEO/S,-,-,SSO,United States,Flock 2K 28,Flock-2/S,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,GIK-5,LC31,R-7,Soyuz,Baykonur,,RU,Russia,2017
